Reporting Economy,Partner Economy,PSI Reporting Economy,PSI Partner Economy,Year,Value
Namibia,Uganda,0.621906340122223,-0.569948732852936,2017,54.1254
Namibia,United Arab Emirates,0.621906340122223,0.601949751377106,2017,351.7527
Namibia,United States,0.621906340122223,0.262138307094574,2017,78361.9613
Namibia,Zimbabwe,0.621906340122223,-0.710430860519409,2017,149.1082
New Zealand,Argentina,1.56194603443146,0.162542164325714,2017,137.8420146
New Zealand,Australia,1.56194603443146,0.87606406211853,2017,2528061.6268741
New Zealand,Bahrain,1.56194603443146,-0.958746254444122,2017,26.2894564
New Zealand,Brazil,1.56194603443146,-0.479947566986084,2017,30776.4271281
New Zealand,Cameroon,1.56194603443146,-1.09150505065918,2017,6898.4954631
New Zealand,Canada,1.56194603443146,1.08968114852905,2017,153128.978241
New Zealand,Chile,1.56194603443146,0.406281590461731,2017,8.526310200000001
New Zealand,China,1.56194603443146,-0.232558101415634,2017,27145880.9104549
New Zealand,Costa Rica,1.56194603443146,0.597007215023041,2017,132898.17575629998
New Zealand,Dominican Republic,1.56194603443146,0.152073904871941,2017,108904.4283781
New Zealand,El Salvador,1.56194603443146,-0.263820260763168,2017,174.0788329
New Zealand,European Union,1.56194603443146,0.7104351460881431,2017,9438800.871445201
New Zealand,Georgia,1.56194603443146,-0.375214755535126,2017,89.5262569
New Zealand,Guyana,1.56194603443146,-0.049440186470747,2017,63.9473264
New Zealand,Honduras,1.56194603443146,-0.565637111663818,2017,37.6578699
New Zealand,Hong Kong,1.56194603443146,0.818203508853912,2017,540333.5920136999
New Zealand,India,1.56194603443146,-0.774099111557007,2017,91537.7555889
New Zealand,Indonesia,1.56194603443146,-0.504938721656799,2017,75089.082196
New Zealand,Israel,1.56194603443146,-0.894905745983124,2017,149886.8487942
New Zealand,Japan,1.56194603443146,1.10012805461884,2017,7406559.813227899
New Zealand,Macau,1.56194603443146,1.40713012218475,2017,2188.4196134
New Zealand,Malaysia,1.56194603443146,0.111209630966187,2017,16024571.882366499
New Zealand,Mali,1.56194603443146,-1.90349173545837,2017,452.6049655
New Zealand,Mauritania,1.56194603443146,-0.629497766494751,2017,142.1051697
New Zealand,Mexico,1.56194603443146,-0.806419789791107,2017,611447.2820875
New Zealand,Mongolia,1.56194603443146,0.783372223377228,2017,1523.3674192
New Zealand,Morocco,1.56194603443146,-0.37808883190155,2017,400507.78923450003
New Zealand,Namibia,1.56194603443146,0.621906340122223,2017,220.9735389
New Zealand,Niger,1.56194603443146,-1.25950562953949,2017,1.4210517
New Zealand,North Macedonia,1.56194603443146,-0.258880764245987,2017,66.0789039
New Zealand,Norway,1.56194603443146,1.15070176124573,2017,51474.7556208
New Zealand,Pakistan,1.56194603443146,-2.39691209793091,2017,22790.8271167
New Zealand,Panama,1.56194603443146,0.380334168672562,2017,11.3684135
New Zealand,Philippines,1.56194603443146,-1.18929100036621,2017,3255651.4641584
New Zealand,Qatar,1.56194603443146,0.647983014583588,2017,2177.7617257
New Zealand,Saudi Arabia,1.56194603443146,-0.649625718593597,2017,32.684189
New Zealand,Singapore,1.56194603443146,1.59912502765656,2017,6947685.878168
New Zealand,South Africa,1.56194603443146,-0.284803628921509,2017,6726.5482078000005
New Zealand,South Korea,1.56194603443146,0.381830722093582,2017,2515358.1352286
New Zealand,Switzerland,1.56194603443146,1.24231648445129,2017,197882.8698608
New Zealand,Taiwan,1.56194603443146,0.858922719955444,2017,8532909.5461594
New Zealand,Thailand,1.56194603443146,-0.754879415035248,2017,5711971.296108601
New Zealand,Turkey,1.56194603443146,-1.78637635707855,2017,38086.3170576
New Zealand,Ukraine,1.56194603443146,-1.86741781234741,2017,5836.2593197
New Zealand,United Arab Emirates,1.56194603443146,0.601949751377106,2017,2425.0247209999998
New Zealand,United States,1.56194603443146,0.262138307094574,2017,5704871.7218305
New Zealand,Zimbabwe,1.56194603443146,-0.710430860519409,2017,29552.1910912
Nicaragua,Australia,-0.0538226664066315,0.87606406211853,2017,293.28
Nicaragua,Brazil,-0.0538226664066315,-0.479947566986084,2017,42382.92
Nicaragua,Canada,-0.0538226664066315,1.08968114852905,2017,12743.81
Nicaragua,China,-0.0538226664066315,-0.232558101415634,2017,6132980.95
Nicaragua,Colombia,-0.0538226664066315,-0.779457807540894,2017,7875.49
Nicaragua,Costa Rica,-0.0538226664066315,0.597007215023041,2017,35938.29
Nicaragua,Dominican Republic,-0.0538226664066315,0.152073904871941,2017,863.0
Nicaragua,Ecuador,-0.0538226664066315,-0.0789320766925812,2017,94.12
Nicaragua,European Union,-0.0538226664066315,0.7104351460881431,2017,912233.82
Nicaragua,Guatemala,-0.0538226664066315,-0.651365458965302,2017,1601.96
Nicaragua,Honduras,-0.0538226664066315,-0.565637111663818,2017,93.86
Nicaragua,Hong Kong,-0.0538226664066315,0.818203508853912,2017,923.03
Nicaragua,India,-0.0538226664066315,-0.774099111557007,2017,5794.889999999999
Nicaragua,Indonesia,-0.0538226664066315,-0.504938721656799,2017,329.84000000000003
Nicaragua,Israel,-0.0538226664066315,-0.894905745983124,2017,7604.87
Nicaragua,Japan,-0.0538226664066315,1.10012805461884,2017,30624.15
Nicaragua,Malaysia,-0.0538226664066315,0.111209630966187,2017,211132.06999999998
Nicaragua,Mexico,-0.0538226664066315,-0.806419789791107,2017,116043.67
Nicaragua,New Zealand,-0.0538226664066315,1.56194603443146,2017,2112.33
Nicaragua,Norway,-0.0538226664066315,1.15070176124573,2017,8782.43
Nicaragua,Panama,-0.0538226664066315,0.380334168672562,2017,3388.0499999999997
Nicaragua,Peru,-0.0538226664066315,-0.2635098695755,2017,20832.05
Nicaragua,Philippines,-0.0538226664066315,-1.18929100036621,2017,4603.6900000000005
Nicaragua,Senegal,-0.0538226664066315,-0.0557225905358791,2017,3372.89
Nicaragua,Singapore,-0.0538226664066315,1.59912502765656,2017,63421.0
Nicaragua,South Korea,-0.0538226664066315,0.381830722093582,2017,104220.41
Nicaragua,Switzerland,-0.0538226664066315,1.24231648445129,2017,21876.16
Nicaragua,Taiwan,-0.0538226664066315,0.858922719955444,2017,182200.45
Nicaragua,Thailand,-0.0538226664066315,-0.754879415035248,2017,83492.84
Nicaragua,United States,-0.0538226664066315,0.262138307094574,2017,732764.3
Niger,Benin,-1.25950562953949,0.026252493262291,2017,1374.347174
Niger,Burkina Faso,-1.25950562953949,-0.927885830402374,2017,14612.918121
Niger,China,-1.25950562953949,-0.232558101415634,2017,711287.8086448001
Niger,European Union,-1.25950562953949,0.7104351460881431,2017,2956891.1125479997
Niger,Ghana,-1.25950562953949,0.0820369869470596,2017,34.3586794
Niger,Iceland,-1.25950562953949,1.33768677711487,2017,1754.1308362
Niger,India,-1.25950562953949,-0.774099111557007,2017,10712.5569178
Niger,Morocco,-1.25950562953949,-0.37808883190155,2017,84.7181957
Niger,Nigeria,-1.25950562953949,-1.99671792984009,2017,15314.7800434
Niger,Philippines,-1.25950562953949,-1.18929100036621,2017,204846.939332
Niger,Senegal,-1.25950562953949,-0.0557225905358791,2017,343.8960216
Niger,Singapore,-1.25950562953949,1.59912502765656,2017,858.9669838
Niger,Switzerland,-1.25950562953949,1.24231648445129,2017,51754.7140619
Niger,Togo,-1.25950562953949,-0.874444663524628,2017,34.3586794
Niger,Turkey,-1.25950562953949,-1.78637635707855,2017,178985.4482802
Niger,United Arab Emirates,-1.25950562953949,0.601949751377106,2017,49027.657092299996
Niger,United States,-1.25950562953949,0.262138307094574,2017,69160.0496683
Nigeria,Benin,-1.99671792984009,0.026252493262291,2017,15626.4733
Nigeria,Cameroon,-1.99671792984009,-1.09150505065918,2017,5586.8081
Nigeria,Canada,-1.99671792984009,1.08968114852905,2017,22586.929799999998
Nigeria,China,-1.99671792984009,-0.232558101415634,2017,69291705.0829
Nigeria,Costa Rica,-1.99671792984009,0.597007215023041,2017,11493.2488
Nigeria,European Union,-1.99671792984009,0.7104351460881431,2017,7398980.4032000005
Nigeria,Hong Kong,-1.99671792984009,0.818203508853912,2017,2059271.006
Nigeria,India,-1.99671792984009,-0.774099111557007,2017,2917690.6904
Nigeria,Israel,-1.99671792984009,-0.894905745983124,2017,1721046.3027
Nigeria,Japan,-1.99671792984009,1.10012805461884,2017,30087.0574
Nigeria,Malaysia,-1.99671792984009,0.111209630966187,2017,61757.4195
Nigeria,New Zealand,-1.99671792984009,1.56194603443146,2017,12216.5859
Nigeria,Norway,-1.99671792984009,1.15070176124573,2017,1256919.8533
Nigeria,Philippines,-1.99671792984009,-1.18929100036621,2017,307385.4086
Nigeria,Saudi Arabia,-1.99671792984009,-0.649625718593597,2017,327432.8368
Nigeria,Singapore,-1.99671792984009,1.59912502765656,2017,1442894.8967
Nigeria,South Africa,-1.99671792984009,-0.284803628921509,2017,1961556.9347
Nigeria,South Korea,-1.99671792984009,0.381830722093582,2017,2255043.5713
Nigeria,Switzerland,-1.99671792984009,1.24231648445129,2017,158211.8931
Nigeria,Taiwan,-1.99671792984009,0.858922719955444,2017,10992.850699999999
Nigeria,Thailand,-1.99671792984009,-0.754879415035248,2017,2269.4062
Nigeria,Turkey,-1.99671792984009,-1.78637635707855,2017,280748.9826
Nigeria,United Arab Emirates,-1.99671792984009,0.601949751377106,2017,2396404.2485999996
Nigeria,United States,-1.99671792984009,0.262138307094574,2017,1305295.602
North Macedonia,Australia,-0.258880764245987,0.87606406211853,2017,5337.4800421
North Macedonia,Brazil,-0.258880764245987,-0.479947566986084,2017,1872.082049
North Macedonia,Canada,-0.258880764245987,1.08968114852905,2017,35.2434456
North Macedonia,China,-0.258880764245987,-0.232558101415634,2017,4113691.7453784
North Macedonia,Costa Rica,-0.258880764245987,0.597007215023041,2017,10707.3092743
North Macedonia,European Union,-0.258880764245987,0.7104351460881431,2017,21383254.275351897
North Macedonia,Hong Kong,-0.258880764245987,0.818203508853912,2017,14623.4781315
North Macedonia,India,-0.258880764245987,-0.774099111557007,2017,5.4356782
North Macedonia,Indonesia,-0.258880764245987,-0.504938721656799,2017,165539.6900723
North Macedonia,Israel,-0.258880764245987,-0.894905745983124,2017,327.3566045
North Macedonia,Japan,-0.258880764245987,1.10012805461884,2017,1065452.2295946
North Macedonia,Malaysia,-0.258880764245987,0.111209630966187,2017,3185493.6093246
North Macedonia,Mexico,-0.258880764245987,-0.806419789791107,2017,351.3173379
North Macedonia,Morocco,-0.258880764245987,-0.37808883190155,2017,1530.6348864000001
North Macedonia,Norway,-0.258880764245987,1.15070176124573,2017,109.9478876
North Macedonia,Philippines,-0.258880764245987,-1.18929100036621,2017,310446.9308637
North Macedonia,Singapore,-0.258880764245987,1.59912502765656,2017,2871662.6733246
North Macedonia,South Korea,-0.258880764245987,0.381830722093582,2017,490166.2567179
North Macedonia,Switzerland,-0.258880764245987,1.24231648445129,2017,3866.5703066
North Macedonia,Taiwan,-0.258880764245987,0.858922719955444,2017,631787.9566940999
North Macedonia,Thailand,-0.258880764245987,-0.754879415035248,2017,179931.5224817
North Macedonia,Turkey,-0.258880764245987,-1.78637635707855,2017,12818.4445319
North Macedonia,Ukraine,-0.258880764245987,-1.86741781234741,2017,2087.8857495
North Macedonia,United States,-0.258880764245987,0.262138307094574,2017,9489262.490366599
Norway,Australia,1.15070176124573,0.87606406211853,2017,80705.5007052
Norway,Brazil,1.15070176124573,-0.479947566986084,2017,8380.5359661
Norway,Canada,1.15070176124573,1.08968114852905,2017,537506.4275639
Norway,Chile,1.15070176124573,0.406281590461731,2017,360.1450735
Norway,China,1.15070176124573,-0.232558101415634,2017,22629984.9284707
Norway,Colombia,1.15070176124573,-0.779457807540894,2017,133.4676607
Norway,Costa Rica,1.15070176124573,0.597007215023041,2017,93379.0046342
Norway,Dominican Republic,1.15070176124573,0.152073904871941,2017,2379.6897038
Norway,Egypt,1.15070176124573,-1.42964589595795,2017,41937.1347975
Norway,European Union,1.15070176124573,0.7104351460881431,2017,53490723.1916183
Norway,Honduras,1.15070176124573,-0.565637111663818,2017,505.2186178
Norway,Hong Kong,1.15070176124573,0.818203508853912,2017,551005.8835382
Norway,Iceland,1.15070176124573,1.33768677711487,2017,6453.1130365
Norway,India,1.15070176124573,-0.774099111557007,2017,157749.58694349998
Norway,Indonesia,1.15070176124573,-0.504938721656799,2017,79010.6790249
Norway,Israel,1.15070176124573,-0.894905745983124,2017,263558.7346363
Norway,Japan,1.15070176124573,1.10012805461884,2017,4168324.0378804
Norway,Malaysia,1.15070176124573,0.111209630966187,2017,11676125.1259318
Norway,Mauritius,1.15070176124573,0.962365567684174,2017,207.213379
Norway,Mexico,1.15070176124573,-0.806419789791107,2017,694845.4563771
Norway,Mongolia,1.15070176124573,0.783372223377228,2017,278.7829942
Norway,Montenegro,1.15070176124573,-0.0625774934887886,2017,190.8926053
Norway,Morocco,1.15070176124573,-0.37808883190155,2017,272104.6544429
Norway,New Zealand,1.15070176124573,1.56194603443146,2017,92329.27664720001
Norway,Pakistan,1.15070176124573,-2.39691209793091,2017,93614.1446705
Norway,Philippines,1.15070176124573,-1.18929100036621,2017,3864004.9566795
Norway,Saudi Arabia,1.15070176124573,-0.649625718593597,2017,1543.5825106
Norway,Singapore,1.15070176124573,1.59912502765656,2017,557940.3989522001
Norway,South Africa,1.15070176124573,-0.284803628921509,2017,14748.53919
Norway,South Korea,1.15070176124573,0.381830722093582,2017,34692862.3413256
Norway,Sri Lanka,1.15070176124573,-0.0754480063915253,2017,556.3570421000001
Norway,Switzerland,1.15070176124573,1.24231648445129,2017,3057861.3741689
Norway,Taiwan,1.15070176124573,0.858922719955444,2017,23365202.5387869
Norway,Thailand,1.15070176124573,-0.754879415035248,2017,3433133.3870644
Norway,Turkey,1.15070176124573,-1.78637635707855,2017,43329.1154543
Norway,Ukraine,1.15070176124573,-1.86741781234741,2017,171.9121499
Norway,United Arab Emirates,1.15070176124573,0.601949751377106,2017,4014.3058635
Norway,United States,1.15070176124573,0.262138307094574,2017,13920408.986499999
Pakistan,Australia,-2.39691209793091,0.87606406211853,2017,422679.1148
Pakistan,Brazil,-2.39691209793091,-0.479947566986084,2017,42.8559
Pakistan,Canada,-2.39691209793091,1.08968114852905,2017,144686.3347
Pakistan,Chile,-2.39691209793091,0.406281590461731,2017,29634.1821
Pakistan,China,-2.39691209793091,-0.232558101415634,2017,639155048.7298
Pakistan,Costa Rica,-2.39691209793091,0.597007215023041,2017,46132.7851
Pakistan,European Union,-2.39691209793091,0.7104351460881431,2017,6485217.9806
Pakistan,Hong Kong,-2.39691209793091,0.818203508853912,2017,1143059.9772
Pakistan,India,-2.39691209793091,-0.774099111557007,2017,48004.053400000004
Pakistan,Indonesia,-2.39691209793091,-0.504938721656799,2017,48244.0275
Pakistan,Japan,-2.39691209793091,1.10012805461884,2017,1271604.6361
Pakistan,Madagascar,-2.39691209793091,-0.302837282419205,2017,208430.754
Pakistan,Malaysia,-2.39691209793091,0.111209630966187,2017,8676029.6034
Pakistan,Mexico,-2.39691209793091,-0.806419789791107,2017,561598.8715
Pakistan,Morocco,-2.39691209793091,-0.37808883190155,2017,8560.8129
Pakistan,New Zealand,-2.39691209793091,1.56194603443146,2017,625.1466
Pakistan,Norway,-2.39691209793091,1.15070176124573,2017,39517.9158
Pakistan,Philippines,-2.39691209793091,-1.18929100036621,2017,334063.144
Pakistan,Saudi Arabia,-2.39691209793091,-0.649625718593597,2017,5177.5176
Pakistan,Singapore,-2.39691209793091,1.59912502765656,2017,649346.3179
Pakistan,South Africa,-2.39691209793091,-0.284803628921509,2017,10051.033
Pakistan,South Korea,-2.39691209793091,0.381830722093582,2017,2544041.7673
Pakistan,Swaziland,-2.39691209793091,-0.27087739109993,2017,28.6528
Pakistan,Switzerland,-2.39691209793091,1.24231648445129,2017,129389.8594
Pakistan,Taiwan,-2.39691209793091,0.858922719955444,2017,831263.6733
Pakistan,Thailand,-2.39691209793091,-0.754879415035248,2017,231691.3399
Pakistan,Turkey,-2.39691209793091,-1.78637635707855,2017,1325229.8701
Pakistan,Ukraine,-2.39691209793091,-1.86741781234741,2017,105.8693
Pakistan,United Arab Emirates,-2.39691209793091,0.601949751377106,2017,4633473.0554
Pakistan,United States,-2.39691209793091,0.262138307094574,2017,2577867.7521
Panama,Argentina,0.380334168672562,0.162542164325714,2017,7441.0
Panama,Australia,0.380334168672562,0.87606406211853,2017,3307.0
Panama,Brazil,0.380334168672562,-0.479947566986084,2017,20095.0
Panama,Canada,0.380334168672562,1.08968114852905,2017,452886.0
Panama,Chile,0.380334168672562,0.406281590461731,2017,496.0
Panama,China,0.380334168672562,-0.232558101415634,2017,8658703.0
Panama,Colombia,0.380334168672562,-0.779457807540894,2017,71117.0
Panama,Costa Rica,0.380334168672562,0.597007215023041,2017,40593.0
Panama,Dominican Republic,0.380334168672562,0.152073904871941,2017,3086.0
Panama,El Salvador,0.380334168672562,-0.263820260763168,2017,259.0
Panama,European Union,0.380334168672562,0.7104351460881431,2017,464014.0
Panama,Honduras,0.380334168672562,-0.565637111663818,2017,7165.0
Panama,Hong Kong,0.380334168672562,0.818203508853912,2017,651817.0
Panama,India,0.380334168672562,-0.774099111557007,2017,1148.0
Panama,Indonesia,0.380334168672562,-0.504938721656799,2017,5743.0
Panama,Israel,0.380334168672562,-0.894905745983124,2017,3076.0
Panama,Japan,0.380334168672562,1.10012805461884,2017,37980.0
Panama,Malaysia,0.380334168672562,0.111209630966187,2017,31285.0
Panama,Mexico,0.380334168672562,-0.806419789791107,2017,894062.0
Panama,Nicaragua,0.380334168672562,-0.0538226664066315,2017,4616.0
Panama,Peru,0.380334168672562,-0.2635098695755,2017,2508.0
Panama,Singapore,0.380334168672562,1.59912502765656,2017,2619.0
Panama,South Korea,0.380334168672562,0.381830722093582,2017,6394.0
Panama,Switzerland,0.380334168672562,1.24231648445129,2017,9657.0
Panama,Taiwan,0.380334168672562,0.858922719955444,2017,65041.0
Panama,Thailand,0.380334168672562,-0.754879415035248,2017,9950.0
Panama,Turkey,0.380334168672562,-1.78637635707855,2017,157.0
Panama,United States,0.380334168672562,0.262138307094574,2017,3326964.0
Panama,Uruguay,0.380334168672562,1.04009222984314,2017,5660.0
Paraguay,Argentina,-0.0028554622549563,0.162542164325714,2017,11727.0
Paraguay,Australia,-0.0028554622549563,0.87606406211853,2017,1590.0
Paraguay,Brazil,-0.0028554622549563,-0.479947566986084,2017,72960.0
Paraguay,Canada,-0.0028554622549563,1.08968114852905,2017,871.0
Paraguay,Chile,-0.0028554622549563,0.406281590461731,2017,1720.0
Paraguay,China,-0.0028554622549563,-0.232558101415634,2017,2976033.0
Paraguay,Colombia,-0.0028554622549563,-0.779457807540894,2017,89672.0
Paraguay,Costa Rica,-0.0028554622549563,0.597007215023041,2017,4003.0
Paraguay,European Union,-0.0028554622549563,0.7104351460881431,2017,482984.0
Paraguay,Hong Kong,-0.0028554622549563,0.818203508853912,2017,162613.0
Paraguay,India,-0.0028554622549563,-0.774099111557007,2017,4915.0
Paraguay,Indonesia,-0.0028554622549563,-0.504938721656799,2017,418.0
Paraguay,Israel,-0.0028554622549563,-0.894905745983124,2017,1079.0
Paraguay,Japan,-0.0028554622549563,1.10012805461884,2017,28211.0
Paraguay,Malaysia,-0.0028554622549563,0.111209630966187,2017,7486.0
Paraguay,Mexico,-0.0028554622549563,-0.806419789791107,2017,76867.0
Paraguay,Philippines,-0.0028554622549563,-1.18929100036621,2017,2147.0
Paraguay,Singapore,-0.0028554622549563,1.59912502765656,2017,1541.0
Paraguay,South Korea,-0.0028554622549563,0.381830722093582,2017,9528.0
Paraguay,Switzerland,-0.0028554622549563,1.24231648445129,2017,646.0
Paraguay,Taiwan,-0.0028554622549563,0.858922719955444,2017,51090.0
Paraguay,Thailand,-0.0028554622549563,-0.754879415035248,2017,663.0
Paraguay,Turkey,-0.0028554622549563,-1.78637635707855,2017,173.0
Paraguay,United States,-0.0028554622549563,0.262138307094574,2017,216079.0
Peru,Argentina,-0.2635098695755,0.162542164325714,2017,43028.0
Peru,Australia,-0.2635098695755,0.87606406211853,2017,48094.0
Peru,Bolivia,-0.2635098695755,-0.280110895633698,2017,91.0
Peru,Brazil,-0.2635098695755,-0.479947566986084,2017,206311.0
Peru,Cameroon,-0.2635098695755,-1.09150505065918,2017,199.0
Peru,Canada,-0.2635098695755,1.08968114852905,2017,327356.0
Peru,Chile,-0.2635098695755,0.406281590461731,2017,13426.0
Peru,China,-0.2635098695755,-0.232558101415634,2017,105902778.0
Peru,Colombia,-0.2635098695755,-0.779457807540894,2017,43784.0
Peru,Costa Rica,-0.2635098695755,0.597007215023041,2017,88431.0
Peru,Dominican Republic,-0.2635098695755,0.152073904871941,2017,12433.0
Peru,Ecuador,-0.2635098695755,-0.0789320766925812,2017,42.0
Peru,European Union,-0.2635098695755,0.7104351460881431,2017,3501009.0
Peru,Hong Kong,-0.2635098695755,0.818203508853912,2017,13474.0
Peru,India,-0.2635098695755,-0.774099111557007,2017,97241.0
Peru,Indonesia,-0.2635098695755,-0.504938721656799,2017,53433.0
Peru,Israel,-0.2635098695755,-0.894905745983124,2017,458488.0
Peru,Japan,-0.2635098695755,1.10012805461884,2017,512788.0
Peru,Malaysia,-0.2635098695755,0.111209630966187,2017,5194885.0
Peru,Mali,-0.2635098695755,-1.90349173545837,2017,1793.0
Peru,Mexico,-0.2635098695755,-0.806419789791107,2017,361764.0
Peru,Morocco,-0.2635098695755,-0.37808883190155,2017,12399.0
Peru,New Zealand,-0.2635098695755,1.56194603443146,2017,549.0
Peru,Norway,-0.2635098695755,1.15070176124573,2017,16828.0
Peru,Panama,-0.2635098695755,0.380334168672562,2017,5966.0
Peru,Philippines,-0.2635098695755,-1.18929100036621,2017,108973.0
Peru,Singapore,-0.2635098695755,1.59912502765656,2017,27424.0
Peru,South Korea,-0.2635098695755,0.381830722093582,2017,135737.0
Peru,Switzerland,-0.2635098695755,1.24231648445129,2017,182202.0
Peru,Taiwan,-0.2635098695755,0.858922719955444,2017,140031.0
Peru,Thailand,-0.2635098695755,-0.754879415035248,2017,99401.0
Peru,Turkey,-0.2635098695755,-1.78637635707855,2017,1126.0
Peru,United States,-0.2635098695755,0.262138307094574,2017,2585842.0
Peru,Uruguay,-0.2635098695755,1.04009222984314,2017,4306.0
Philippines,Albania,-1.18929100036621,0.373770743608475,2017,170435.0
Philippines,Armenia,-1.18929100036621,-0.626211166381836,2017,5135.0
Philippines,Australia,-1.18929100036621,0.87606406211853,2017,29643195.0
Philippines,Bahrain,-1.18929100036621,-0.958746254444122,2017,18382.0
Philippines,Bangladesh,-1.18929100036621,-1.25362718105316,2017,36901.0
Philippines,Bolivia,-1.18929100036621,-0.280110895633698,2017,155737.0
Philippines,Brazil,-1.18929100036621,-0.479947566986084,2017,3297277.0
Philippines,Brunei,-1.18929100036621,1.15342676639557,2017,3069.0
Philippines,Cambodia,-1.18929100036621,0.0935096517205238,2017,1047685.0
Philippines,Cameroon,-1.18929100036621,-1.09150505065918,2017,4461.0
Philippines,Canada,-1.18929100036621,1.08968114852905,2017,4350351.0
Philippines,Chile,-1.18929100036621,0.406281590461731,2017,1294.0
Philippines,China,-1.18929100036621,-0.232558101415634,2017,947340537.0
Philippines,Colombia,-1.18929100036621,-0.779457807540894,2017,806.0
Philippines,Costa Rica,-1.18929100036621,0.597007215023041,2017,1182645.0
Philippines,Dominican Republic,-1.18929100036621,0.152073904871941,2017,87384.0
Philippines,Egypt,-1.18929100036621,-1.42964589595795,2017,35167.0
Philippines,El Salvador,-1.18929100036621,-0.263820260763168,2017,31270.0
Philippines,European Union,-1.18929100036621,0.7104351460881431,2017,800525167.0
Philippines,Georgia,-1.18929100036621,-0.375214755535126,2017,24387.0
Philippines,Ghana,-1.18929100036621,0.0820369869470596,2017,5941.0
Philippines,Guinea,-1.18929100036621,-0.699074149131775,2017,5216.0
Philippines,Honduras,-1.18929100036621,-0.565637111663818,2017,21933.0
Philippines,Hong Kong,-1.18929100036621,0.818203508853912,2017,384459989.0
Philippines,India,-1.18929100036621,-0.774099111557007,2017,3937951.0
Philippines,Indonesia,-1.18929100036621,-0.504938721656799,2017,7820383.0
Philippines,Israel,-1.18929100036621,-0.894905745983124,2017,44851314.0
Philippines,Japan,-1.18929100036621,1.10012805461884,2017,1457116401.0
Philippines,Jordan,-1.18929100036621,-0.434586673974991,2017,21531.0
Philippines,Laos,-1.18929100036621,0.394012778997421,2017,1297.0
Philippines,Macau,-1.18929100036621,1.40713012218475,2017,24566751.0
Philippines,Malaysia,-1.18929100036621,0.111209630966187,2017,625345483.0
Philippines,Maldives,-1.18929100036621,0.224531978368759,2017,59952.0
Philippines,Mexico,-1.18929100036621,-0.806419789791107,2017,3521543.0
Philippines,Morocco,-1.18929100036621,-0.37808883190155,2017,358087.0
Philippines,Myanmar,-1.18929100036621,-1.08409464359283,2017,65315.0
Philippines,New Zealand,-1.18929100036621,1.56194603443146,2017,610017.0
Philippines,Nigeria,-1.18929100036621,-1.99671792984009,2017,2209.0
Philippines,North Macedonia,-1.18929100036621,-0.258880764245987,2017,529.0
Philippines,Norway,-1.18929100036621,1.15070176124573,2017,8983692.0
Philippines,Pakistan,-1.18929100036621,-2.39691209793091,2017,7144.0
Philippines,Qatar,-1.18929100036621,0.647983014583588,2017,3775.0
Philippines,Saudi Arabia,-1.18929100036621,-0.649625718593597,2017,240783.0
Philippines,Senegal,-1.18929100036621,-0.0557225905358791,2017,2169.0
Philippines,Singapore,-1.18929100036621,1.59912502765656,2017,1229912050.0
Philippines,South Africa,-1.18929100036621,-0.284803628921509,2017,4077358.0
Philippines,South Korea,-1.18929100036621,0.381830722093582,2017,3186489231.0
Philippines,Sri Lanka,-1.18929100036621,-0.0754480063915253,2017,2804.0
Philippines,Switzerland,-1.18929100036621,1.24231648445129,2017,17015233.0
Philippines,Taiwan,-1.18929100036621,0.858922719955444,2017,3197225349.0
Philippines,Tanzania,-1.18929100036621,-0.570162117481232,2017,187455.0
Philippines,Thailand,-1.18929100036621,-0.754879415035248,2017,430121350.0
Philippines,Tonga,-1.18929100036621,0.771568059921265,2017,373.0
Philippines,Turkey,-1.18929100036621,-1.78637635707855,2017,1975481.0
Philippines,Uganda,-1.18929100036621,-0.569948732852936,2017,1621.0
Philippines,Ukraine,-1.18929100036621,-1.86741781234741,2017,93331.0
Philippines,United Arab Emirates,-1.18929100036621,0.601949751377106,2017,35137.0
Philippines,United States,-1.18929100036621,0.262138307094574,2017,2351291175.0
Qatar,Canada,0.647983014583588,1.08968114852905,2017,290591.2494505
Qatar,China,0.647983014583588,-0.232558101415634,2017,2071340.2747253003
Qatar,Costa Rica,0.647983014583588,0.597007215023041,2017,42460.0200549
Qatar,European Union,0.647983014583588,0.7104351460881431,2017,5256140.350549201
Qatar,India,0.647983014583588,-0.774099111557007,2017,83483.8318681
Qatar,Malaysia,0.647983014583588,0.111209630966187,2017,373869.8799451
Qatar,Mexico,0.647983014583588,-0.806419789791107,2017,89274.5642857
Qatar,Philippines,0.647983014583588,-1.18929100036621,2017,150327.004945
Qatar,Saudi Arabia,0.647983014583588,-0.649625718593597,2017,17431.2054945
Qatar,South Korea,0.647983014583588,0.381830722093582,2017,298030.54120880004
Qatar,Switzerland,0.647983014583588,1.24231648445129,2017,159187.6162087
Qatar,Taiwan,0.647983014583588,0.858922719955444,2017,282150.6362638
Qatar,Turkey,0.647983014583588,-1.78637635707855,2017,200659.1521977
Qatar,United Arab Emirates,0.647983014583588,0.601949751377106,2017,23572.4467033
Qatar,United States,0.647983014583588,0.262138307094574,2017,1374710.7554945
Rwanda,China,0.0782710164785385,-0.232558101415634,2017,5745967.406400001
Rwanda,Egypt,0.0782710164785385,-1.42964589595795,2017,298.2375
Rwanda,European Union,0.0782710164785385,0.7104351460881431,2017,1337082.9892
Rwanda,Georgia,0.0782710164785385,-0.375214755535126,2017,20.2013
